year,month,month_str,day,category,match,place
767.0,,,,birth, ولد سنة سبع وستين وسبعمائة,
15.0,11,ذي القعدة,,death, مات في ذي القعدة سنة خمس عشرة,
1.0,3,ربيع الاول,,, ثم انتقل الى المدينة فسكنها عامين واشهرا ثم توفي بها في شهر ربيع الاول سنة احدى,
83.0,,,,laqiya, ولقيته بمكة في سنة ثلاث وثمانين,
87.0,,,,, ثم في سنة سبع وثمانين,
70.0,,,,death, مات في حياة ابيه سنة سبعين,
788.0,,,,ijaza, اجاز له سنة ثمان وثمانين وسبعمائة,
28.0,,,,death, ومات بمكة سنة ثمان وعشرين,
76.0,9,رمضان,,death, مات بها في رمضان سنة ست وسبعين,
35.0,7,رجب,17.0,death, مات غريقا بالمويلحة في ليلة سابع عشر رجب سنة خمس وثلاثين,
88.0,,,,ijaza, ارخه ابن فهد وقال انه اجاز له في سنة ثمان وثمانين بعدها,عدها
36.0,7,رجب,,ijaza, وكذا سمع على شيخنا واجاز له في استدعاء ابن فهد المؤرخ برجب سنة ست وثلاثين,
86.0,9,رمضان,19.0,death, مات في يوم الاحد تاسع عشر رمضان سنة ست وثمانين,
854.0,9,رمضان,14.0,birth, ولد في رابع عشر رمضان سنة اربع وخمسين وثمانمائة بالمحلة,المحلة
863.0,,,,birth, ولد تقريبا سنة ثلاث وستين وثمانمائة بالمحلة,المحلة
80.0,End of,اخر,,, علي ايضا وكذا على المحب بن الشحنة والعضد الصيرامي والشمس الامشاطي وعبد الغني الهيثمي والجوجري والجلال البكري واخرين في سنة ثمانين بل,ل
748.0,8,شعبان,5.0,birth, ولد في صبيحة يوم الخميس خامس شعبان سنة ثمان واربعين وسبعمائة بحلب,حلب
63.0,,,,, ونشا بها فحفظ المنهاج وعرضه في سنة ثلاث وستين,
7.0,11,ذي القعدة,9.0,death, الخلق والخلق كثير الحياء بهي المنظر وسكن بعد الكائنة العظمى في دار القران المجاورة للجامع الكبير حتى مات بعدصلاة الجمعة تاسع ذي القعدة سنة سبع,
751.0,,,,birth, ولد في سنة احدى وخمسين وسبعمائة,
50.0,,,,, وقيل سنة خمسين,
20.0,,,,death, مات بعد سنة عشرين,
38.0,12,ذي الحجة,,death, قلت قد مات ببلده في ليلة الثلاثاء مستهل ذي الحجة سنة ثمان وثلاثين,
864.0,,,,birth, ولد في سنة اربع وستين وثمانمائة,
862.0,,,,birth, ولد سنة اثنتين وستين وثمانمائة,
770.0,7,رجب,7.0,birth, بمنية النصارى بالقرب من اشموم فتزوج امراة منها وانتقل بها الى القاهرة فولدت له بها صاحب الترجمة وذلك في سابع رجب سنة سبعين وسبعمائة,
98.0,,,,samia, وانه سمع على الزين العراقي والبخاري على الغماري بدرب السلسلة مع الفاقوسي وكان يؤدب اولاده وانه حج في سنة ثمان وتسعين,
776.0,3,ربيع الاول,,birth, ولد في ربيع الاول سنة ست وسبعين وسبعمائة بمصر,مصر
40.0,,,,, وباشر بمصر عدة وظائف ودرس وخطب بمدرسة ابن سويد ثم استدعى لفوة في سنة اربعين,
67.0,9,رمضان,11.0,death, مات وهو ساجد بفوة في عصر يوم السبت حادي عشر رمضان سنة سبع وستين,
807.0,4,ربيع الاخر,,birth, ولد كما اخبر به في نصف ربيع الاخر سنة سبع وثمانمائة ببيت,بيت
37.0,,,,, وارتحل الى القاهرة في سنة سبع وثلاثين,
24.0,,,,, واخذ بعدها عن القاياتي البعض من عقيدة النسفي وقابل مع العلاء القلقشندي ناصحة الموحدين لشيخه العلاء البخاري وحج في سنة اربع وعشرين,
57.0,,,,, ثم صحبه ابيه في سنة سبع وخمسين,
74.0,4,ربيع الاخر,7.0,death, مات بدمشق في يوم السبت سابع ربيع الاخر سنة اربع وسبعين,
789.0,1,محرم,9.0,birth, ولد في ليلة تاسع المحرم سنة تسع وثمانين وسبعمائة بمكة,مكة
,,,,, عظيم الرغبة في المطالعة والانتقاء بحيث بلغني عن ابي الخير بن عبد القوي انه قال اعرفه ازيد من خمسين سنة,
54.0,11,ذي القعدة,,death, مات في ذي القعدة سنة اربع وخمسين بمكة,مكة
791.0,9,رمضان,,birth, ولد في اواخر رمضان سنة احدى وتسعين وسبعمائة,
58.0,7,رجب,,death, مات بمكة في رجب سنة ثمان وخمسين,
96.0,4,ربيع الثاني,,birth, ولد في ربيع الثاني سنة ست وتسعين بمكة,مكة
805.0,,,,ijaza, اجاز له في سنة خمس وثمانمائة,
44.0,4,ربيع الاخر,11.0,death, مات في يوم الجمعة حادي عشر ربيع الاخر سنة اربع واربعين بخيف,خيف
89.0,,,,samia, سمع النشاوري فمن بعده وكذا من الجمال الاميوطي صحيح مسلم في سنة تسع وثمانين,
30.0,1,محرم,5.0,death, مات بمكة في ليلة خامس المحرم سنة ثلاثين بضيق,ضيق
774.0,,,,samia, ولد كما سمعه منه شيخنا في سنة اربع وسبعين وسبعمائة بالمدرسة,المدرسة
,,,,, ودام على ذلك اكثر من اربعين سنة بحيث,حيث
52.0,7,رجب,6.0,, ولم يزل المحب على حاله الى ان سقط في بئر مدرسة الهكارية في يوم الخميس سادس رجب سنة اثنتين وخمسين,
791.0,,,,, حفظ العمدة وعرضها في سنة احدى وتسعين وسبعمائة,
38.0,,,,death, مات في سنة ثمان وثلاثين,
773.0,,,,birth, ولد سنة ثلاث وسبعين وسبعمائة بالقاهرة,القاهرة
64.0,1,محرم,,death, مات في المحرم سنة اربع وستين,
764.0,,,,birth, ولد سنة اربع وستين وسبعمائة بالقاهرة,القاهرة
13.0,6,جمادى الثانية,,death, مات فجاة يقال مسموما في ليلة الاربعاء تاسع عشرى جمادى الثانية سنة ثلاث عشرة,
859.0,7,رجب,,birth, ولد في رجب سنة تسع وخمسين وثمانمائة,
94.0,12,ذي الحجة,,death, ابيه وكذا عندي دروسا في شرح الالفية وسمع على اشياء وهو جامد لم يزل متعللا حتى مات في مستهل ذي الحجة سنة اربع وتسعين,
63.0,12,ذي الحجة,,death, ابو السعادات اخو الذي قبله مات وهو ابن اشهر في ذي الحجة سنة ثلاث وستين,
805.0,3,ربيع الاول,,birth, ولد في ربيع الاول سنة خمس وثمانمائة,
777.0,,,,birth, ولد سنة سبع وسبعين وسبعمائة,
44.0,4,ربيع الاخر,,death, الرحيبة لمكة فاقام بها الى ان قدم مع الركب اول السنة وقد اصابه ذرب فطال به حتى مات في ربيع الاخر سنة اربع واربعين,
780.0,,,,birth, ولد بعد سنة ثمانين وسبعمائة,
801.0,8,شعبان,,ijaza, ابن عرفة اجاز له وليس ذاك فيهما ببعيد فقد رايت اسمه في استدعاء بخط البدر بن الدماميني مؤرخ بشعبان سنة احدى وثمانمائة,
26.0,,,,, وحج في سنة ست وعشرين,
17.0,,,,, وناب في القضاء في سنة سبع عشرة,
42.0,9,رمضان,,, بحيث صار اجندتين واستمر ينوب في القضاء عن من بعده الى ان استقل بذلك بعد وفاة شيخة البساطي في رمضان سنة اثنتين واربعين,
53.0,2,صفر,13.0,death, ومات عن قرب في ليلة الاثنين ثالث عشر صفر سنة ثلاث وخمسين,
47.0,,,,, ومما كتبته عنه ما ذكر انه نظمه في منامه ايام الطاعون سنة سبع واربعين,
14.0,,,,, غرق في سنة اربع عشرة,
790.0,,,,birth, ولد قريبا من سنة تسعين وسبعمائة بالقاهرة,القاهرة
31.0,,,,samia, وكتبا واخذ عن العز بن جماعة والبساطي والبرماوي وغيرهم وسمع مجلس الختم من البخاري على ناصر الدين الفاقوسي في سنة احدى وثلاثين,
52.0,8,شعبان,,death, مات بالروضة في يوم الاثنين مستهل شعبان وقيل رابعة سنة اثنتين وخمسين,
837.0,8,شعبان,,birth, ولد في ليلة الجمعة ثامن عشرى شعبان سنة سبع وثلاثين وثمانمائة بالمدينة,المدينة
52.0,,,,, ونشا بها فحفظ القران والمنهاج والالفية وغيرهما وعرض في سنة اثنتين وخمسين,
82.0,,,,, ودخل القاهرة غير مرة منها في سنة اثنتين وثمانين,
86.0,9,رمضان,,death, مات في رمضان سنة ست وثمانين,
772.0,4,ربيع الاخر,,birth, ولد في ربيع الاخر سنة اثنتين وسبعين وسبعمائة بقرية,قرية
86.0,,,,, ثم انتقل مع ابيه الى القاهرة سنة ست وثمانين,
785.0,,,,, وحج غير مرة اولها مع ابيه في سنة خمس وثمانين وسبعمائة,
806.0,,,,, وناب في قضاء دمياط عن الجلال البلقيني في سنة ست وثمانمائة,
29.0,,,,, وجلس في حانوت باب الخرق من القاهرة في سنة تسع وعشرين,
34.0,,,,, ولكونه من جيران شيخنا والمنتمين اليه كانه بواسطة صهره ابن مكنون المشار اليه استقل عن شيخنا بقضاء دمياط في سنة اربع وثلاثين,
8.0,,,,death, وعدم سماحه ولم يتحاشى بعد انفصاله عنها عن النيابة عن بعض قضاتها واستمراره في الاقامة بها حتى مات في سنة ثمان,
64.0,11,ذي القعدة,,death, ومات بدمشق في ذي القعدة سنة اربع وستين,
840.0,9,رمضان,,birth, ولد في سابع عشرى رمضان سنة اربعين وثمانمائة بالقاهرة,القاهرة
95.0,10,شوال,,, وصاهر الشمس بن السطان المنزلي السكري على ابنته فلما كان اثناء شوال سنة خمس وتسعين,
757.0,11,ذي القعدة,17.0,birth, ولد في ليلة الجمعة سابع عشر ذي القعدة سنة سبع وخمسين وسبعمائة بالمدينة,المدينة
62.0,End of,اخر,,ijaza, ابن ابراهيم بن البناء وابي العباس احمد بن محمد المدني والمؤذن وبعد ذلك بقراءته في اخرين واجاز له في سنة اثنتين وستين,
836.0,,,,, الغاوي في مسالك الحاوي وشرحه والروض والرقائق وعنوان الشرف والبديعية وشرحها وماله من تصنيف ومنظوم ومنثور ومروي وذلك في سنة ست وثلاثين وثمانمائة,
